cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all
103691006,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
103693003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103693004,NA,NA,NA,NA,NA,NA,NA
103693005,NA,NA,NA,NA,NA,NA,NA
103693006,NA,NA,NA,NA,NA,NA,NA
103693007,NA,NA,NA,NA,NA,NA,NA
103695002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103695003,TRUE,FALSE,FALSE,FALSE,FALSE,male,1 month
103695004,FALSE,FALSE,FALSE,TRUE,FALSE,NA,never met
103695005,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA
103695006,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
103695007,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103695008,FALSE,FALSE,FALSE,FALSE,FALSE,NA,occasional
103695009,FALSE,FALSE,FALSE,FALSE,FALSE,NA,occasional
103697002,TRUE,FALSE,FALSE,TRUE,FALSE,male,1-2 days
103698011,TRUE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103698012,FALSE,FALSE,FALSE,TRUE,FALSE,female,never met
103698013,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
103698014,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
103698015,TRUE,FALSE,FALSE,TRUE,TRUE,female,occasional
103698016,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
103698017,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
103698018,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
103698019,FALSE,TRUE,FALSE,FALSE,FALSE,male,2-3 weeks
103698020,TRUE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
103699003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103699004,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103701004,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103702005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103702006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103702007,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
103702008,FALSE,FALSE,FALSE,TRUE,FALSE,female,never met
103702009,NA,NA,NA,NA,NA,NA,NA
103702010,NA,NA,NA,NA,NA,NA,NA
103702011,NA,NA,NA,NA,NA,NA,NA
103702012,NA,NA,NA,NA,NA,NA,NA
103702013,NA,NA,NA,NA,NA,NA,NA
103705002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103705003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103705004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103706004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103706005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103706006,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days
103706007,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days
103706008,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103706009,NA,NA,NA,NA,NA,NA,NA
103706010,NA,NA,NA,NA,NA,NA,NA
103706011,NA,NA,NA,NA,NA,NA,NA
103706012,NA,NA,NA,NA,NA,NA,NA
103706013,NA,NA,NA,NA,NA,NA,NA
103706014,NA,NA,NA,NA,NA,NA,NA
103706015,NA,NA,NA,NA,NA,NA,NA
103706016,NA,NA,NA,NA,NA,NA,NA
103706017,NA,NA,NA,NA,NA,NA,NA
103706018,NA,NA,NA,NA,NA,NA,NA
103706019,NA,NA,NA,NA,NA,NA,NA
103706020,NA,NA,NA,NA,NA,NA,NA
103706021,NA,NA,NA,NA,NA,NA,NA
103706022,NA,NA,NA,NA,NA,NA,NA
103706023,NA,NA,NA,NA,NA,NA,NA
103706024,NA,NA,NA,NA,NA,NA,NA
103706025,NA,NA,NA,NA,NA,NA,NA
103706026,NA,NA,NA,NA,NA,NA,NA
103706027,NA,NA,NA,NA,NA,NA,NA
103706028,NA,NA,NA,NA,NA,NA,NA
103706029,NA,NA,NA,NA,NA,NA,NA
103706030,NA,NA,NA,NA,NA,NA,NA
103706031,NA,NA,NA,NA,NA,NA,NA
103706032,NA,NA,NA,NA,NA,NA,NA
103706033,NA,NA,NA,NA,NA,NA,NA
103706034,NA,NA,NA,NA,NA,NA,NA
103706035,NA,NA,NA,NA,NA,NA,NA
103706036,NA,NA,NA,NA,NA,NA,NA
103706037,NA,NA,NA,NA,NA,NA,NA
103706038,NA,NA,NA,NA,NA,NA,NA
103706039,NA,NA,NA,NA,NA,NA,NA
103706040,NA,NA,NA,NA,NA,NA,NA
103706041,NA,NA,NA,NA,NA,NA,NA
103706042,NA,NA,NA,NA,NA,NA,NA
103706043,NA,NA,NA,NA,NA,NA,NA
103706044,NA,NA,NA,NA,NA,NA,NA
103706045,NA,NA,NA,NA,NA,NA,NA
103706046,NA,NA,NA,NA,NA,NA,NA
103706047,NA,NA,NA,NA,NA,NA,NA
103706048,NA,NA,NA,NA,NA,NA,NA
103706049,NA,NA,NA,NA,NA,NA,NA
103706050,NA,NA,NA,NA,NA,NA,NA
103706051,NA,NA,NA,NA,NA,NA,NA
103707002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103707003,FALSE,FALSE,FALSE,FALSE,TRUE,female,occasional
103707004,FALSE,FALSE,FALSE,FALSE,TRUE,female,occasional
103709002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103711003,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103711004,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days
103712002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103713041,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103713042,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103713043,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103713044,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103714001,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103714002,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
103715015,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103715016,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103715017,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103715018,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103715019,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional
103715020,FALSE,FALSE,FALSE,FALSE,FALSE,female,NA
103715021,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103715022,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
103715023,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103715024,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103715025,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
103715026,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103715027,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
103717004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103719004,FALSE,FALSE,FALSE,TRUE,FALSE,male,2-3 weeks
103719005,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103719006,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
103720004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103720005,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days
103720006,TRUE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103721005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103721006,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103721007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103721008,NA,NA,NA,NA,NA,NA,NA
103721009,NA,NA,NA,NA,NA,NA,NA
103721010,NA,NA,NA,NA,NA,NA,NA
103721011,NA,NA,NA,NA,NA,NA,NA
103721012,NA,NA,NA,NA,NA,NA,NA
103721013,NA,NA,NA,NA,NA,NA,NA
103721014,NA,NA,NA,NA,NA,NA,NA
103721015,NA,NA,NA,NA,NA,NA,NA
103721016,NA,NA,NA,NA,NA,NA,NA
103721017,NA,NA,NA,NA,NA,NA,NA
103721018,NA,NA,NA,NA,NA,NA,NA
103721019,NA,NA,NA,NA,NA,NA,NA
103721020,NA,NA,NA,NA,NA,NA,NA
103721021,NA,NA,NA,NA,NA,NA,NA
103721022,NA,NA,NA,NA,NA,NA,NA
103721023,NA,NA,NA,NA,NA,NA,NA
103721024,NA,NA,NA,NA,NA,NA,NA
103722010,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103722011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103722012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103724012,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103724013,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days
103724014,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103724015,NA,NA,NA,NA,NA,NA,NA
103724016,NA,NA,NA,NA,NA,NA,NA
103724017,NA,NA,NA,NA,NA,NA,NA
103724018,NA,NA,NA,NA,NA,NA,NA
103724019,NA,NA,NA,NA,NA,NA,NA
103724020,NA,NA,NA,NA,NA,NA,NA
103724021,NA,NA,NA,NA,NA,NA,NA
103724022,NA,NA,NA,NA,NA,NA,NA
103724023,NA,NA,NA,NA,NA,NA,NA
103724024,NA,NA,NA,NA,NA,NA,NA
103725044,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103725045,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103725046,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103728007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
103728008,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
103728009,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
103730003,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
103730004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
